estimator,estimate,std.err
CATE_m1_grf,-6.8136811226199105,1.1198450377722347
CATE_m0,8.516613400086,0.8965706884174988
CATE_m1,-7.473126625483566,1.0455917883309809
CATE_m0_grf,8.173845250136774,0.8211974578739629
CATE_m1_grf,-7.642128421091514,1.0756211033321956
CATE_m0,7.201438682409369,0.8846191584083288
CATE_m1,-8.28756050472844,1.0554863516441348
CATE_m0_grf,6.873287292014283,0.8008392869810972
CATE_m1_grf,-8.095003153643205,1.1210602678901096
CATE_m0,6.55465770621023,0.9151993359810696
CATE_m1,-8.636679641137228,1.0152501506851186
CATE_m0_grf,6.310191802251269,0.87440875389765
CATE_m1_grf,-8.62999945800041,1.0006103178782306
CATE_m0,7.274546461480177,0.8660028750410304
CATE_m1,-7.198628300174371,1.0156004462235206
CATE_m0_grf,7.1618493498647675,0.8461254547728821
CATE_m1_grf,-7.416975230631449,0.9755674442188358
CATE_m0,6.2191066048518095,0.8877478228117883
CATE_m1,-7.452633443938652,0.9956653505354692
CATE_m0_grf,6.082747376101254,0.8237721039181349
CATE_m1_grf,-7.585867066331161,1.0379187343370235
CATE_m0,8.991095892747074,0.8789624723116097
CATE_m1,-6.178892799137406,1.017444361157931
CATE_m0_grf,8.79697258523624,0.8759222832136421
CATE_m1_grf,-6.002523426044559,0.955779550240659
CATE_m0,7.74866725614153,0.9520521537949478
CATE_m1,-7.003881431128873,1.0524108537659727
CATE_m0_grf,7.92081919941338,0.8551968210889366
CATE_m1_grf,-7.0522338155219435,1.1195003189611779
CATE_m0,5.868435595791088,0.8696904651412548
CATE_m1,-7.11905200576171,1.0878556905391037
CATE_m0_grf,5.892828105440803,0.8588826858154944
CATE_m1_grf,-7.06117534049222,1.020592971397528
CATE_m0,6.707720483172279,0.9475478146736198
CATE_m1,-7.914837702644933,1.081221122925546
CATE_m0_grf,6.776008535589072,0.8336224814331182
CATE_m1_grf,-7.709515491442859,1.106617918586933
CATE_m0,7.145624103831111,0.9388048251089995
CATE_m1,-7.873948311083289,1.0127779838211515
CATE_m0_grf,7.44059930093995,0.86944804664207
CATE_m1_grf,-7.831524290999233,1.080610539346804
CATE_m0,7.565811946672347,0.9045487899166863
CATE_m1,-7.354926266157265,1.0574132953322248
CATE_m0_grf,7.8726724308992155,0.8321591864745774
CATE_m1_grf,-7.64429914111377,0.977049628231702
CATE_m0,8.330645246723504,0.866625530728449
CATE_m1,-5.090448981385773,1.019209499811239
CATE_m0_grf,8.241127012524066,0.8189095989720007
CATE_m1_grf,-4.928002723098967,0.9793164206140834
CATE_m0,6.611505741376919,0.9027855856871738
CATE_m1,-7.329218635351844,1.0181224949312162
CATE_m0_grf,7.026932214443157,0.821552201080088
CATE_m1_grf,-7.43790857211505,0.9702288237723123
CATE_m0,7.421096474753896,0.8942757923292038
CATE_m1,-7.337629917608839,1.0306243808682616
CATE_m0_grf,7.415457117404558,0.8675997065909085
CATE_m1_grf,-7.337426072971948,1.0142111499113646
CATE_m0,6.627659640326676,0.8917435071229369
CATE_m1,-7.687188418265616,1.0245321426549006
CATE_m0_grf,6.351049997332883,0.8270222753711248
CATE_m1_grf,-7.621743230166686,0.97583453184127
CATE_m0,8.226064505458092,0.8582004397021792
CATE_m1,-7.5329954248812125,0.9852522811956332
CATE_m0_grf,8.686917306060476,0.8027869132016813
CATE_m1_grf,-7.976643844773844,0.8919349691961975
CATE_m0,5.125859278902069,0.9222084141117806
CATE_m1,-8.35165219877397,0.992734076617875
CATE_m0_grf,5.175348903061764,0.825987567749792
CATE_m1_grf,-8.196256667928003,1.0229485440604578
CATE_m0,7.055496999597287,0.9023707546161822
CATE_m1,-8.380578332723676,1.0051588515104153
CATE_m0_grf,7.27741621251702,0.8048435063594349
CATE_m1_grf,-8.978158676404696,0.9983385161717971
CATE_m0,7.894550135679597,0.9119033481265645
CATE_m1,-7.791300861650945,1.0859188556302979
CATE_m0_grf,7.80761246512141,0.8654923061178224
CATE_m1_grf,-7.756106521884249,1.0507044060705844
CATE_m0,8.207073712128022,0.8803012916853482
CATE_m1,-9.496250773966679,1.0089114171473483
CATE_m0_grf,8.612271860482739,0.7993393229723669
CATE_m1_grf,-9.685960572593867,0.9977728074989781
CATE_m0,7.057599158418545,0.8866261478463949
CATE_m1,-7.013417170907496,1.0561490058176377
CATE_m0_grf,6.909469082685917,0.8068448317651814
CATE_m1_grf,-7.056162730691032,1.0514343223836662
CATE_m0,8.956963574399452,0.8499029156562258
CATE_m1,-6.197630015675294,1.0023352514980637
CATE_m0_grf,9.023963745126784,0.7830303154244681
CATE_m1_grf,-6.354225849338769,1.0398968917342957
CATE_m0,8.484745494851866,0.8903753042428845
CATE_m1,-6.569589402486383,1.0113389266018664
CATE_m0_grf,8.223873663112924,0.8144135233780008
CATE_m1_grf,-6.630151599743997,1.0116642376298093
CATE_m0,6.987566308618368,0.9140985867674183
CATE_m1,-6.91516604700685,1.0628573888730186
CATE_m0_grf,7.064756207172594,0.8074762689763781
CATE_m1_grf,-7.334281168624595,1.141799399506588
CATE_m0,7.171320145972521,0.9000798325271836
CATE_m1,-6.26063797953076,1.0459675324214572
CATE_m0_grf,6.894825015813089,0.8482180200272426
CATE_m1_grf,-6.34483285129102,1.014652501678998
CATE_m0,7.6406252084537885,0.8837369279837562
CATE_m1,-8.79234726440237,0.9835062404665181
CATE_m0_grf,7.811240163419766,0.8477302861469664
CATE_m1_grf,-9.248557891852704,0.9079149717556282
CATE_m0,7.066251579906406,0.8838912050347443
CATE_m1,-8.123341729471893,1.032491680423912
CATE_m0_grf,7.019396485471459,0.8232418325055988
CATE_m1_grf,-8.146589708421107,1.130006596204803
CATE_m0,5.9036627594200235,0.9001380918491126
CATE_m1,-5.5845577825615225,1.0166267748419011
CATE_m0_grf,6.157677543544925,0.9146918228131214
CATE_m1_grf,-5.494506162825661,0.9652795006629672
CATE_m0,6.190072251471094,0.9271835040130146
CATE_m1,-6.48084108648835,1.0465631801737114
CATE_m0_grf,6.254251509815618,0.8961369642455077
CATE_m1_grf,-6.518714477855976,0.9660522901828175
CATE_m0,7.745108522520388,0.9058123364914047
CATE_m1,-7.35812495326692,1.0650652273075065
CATE_m0_grf,7.367287956352479,0.860150371221019
CATE_m1_grf,-8.037065026787827,0.9308887917608946
CATE_m0,6.63142852912206,0.8614311688293596
CATE_m1,-7.922756540152312,1.0131929116715697
CATE_m0_grf,6.5558155295331515,0.8390158190068522
CATE_m1_grf,-8.268712677034777,0.9774732203557008
CATE_m0,8.186091678637068,0.8695490403764997
CATE_m1,-7.727226850183188,1.0491855963863461
CATE_m0_grf,8.495332856673869,0.8073102926969833
CATE_m1_grf,-7.670226933487764,1.0628453422373374
CATE_m0,8.015317516768372,0.9426224731186015
CATE_m1,-9.540606396959932,1.042723483988892
CATE_m0_grf,8.118015191060552,0.8228912139988479
CATE_m1_grf,-9.814298276639109,1.0620924737493451
CATE_m0,8.116576500362171,0.9079104501123988
CATE_m1,-7.3529555563378075,1.0804164920939758
CATE_m0_grf,8.139598748076576,0.8281973571597778
CATE_m1_grf,-7.181462727029048,1.107822235198395
CATE_m0,7.523111816284911,0.9031578078372778
CATE_m1,-8.224353589361769,0.9960762000930606
CATE_m0_grf,7.769662719388675,0.8463496299332026
CATE_m1_grf,-8.321376327777864,1.0044394488258122
CATE_m0,7.263308250845692,0.8782140655265818
CATE_m1,-6.219592475920943,0.9983263082632569
CATE_m0_grf,7.143110173662489,0.8074740075027491
CATE_m1_grf,-6.352213013896413,0.9826034206744195
CATE_m0,7.767317079726047,0.8998260204418521
CATE_m1,-10.060295942988724,1.0347590545156276
CATE_m0_grf,7.91900513791174,0.8039370943853943
CATE_m1_grf,-9.952260178371281,1.0855201176079068
CATE_m0,9.50535683203489,0.8529670170026958
CATE_m1,-7.505103263711957,0.9987056185190694
CATE_m0_grf,9.729519707415417,0.7705471290873165
CATE_m1_grf,-7.696991559435287,1.0330885842283097
CATE_m0,7.089405920937662,0.8884064275855783
CATE_m1,-7.956472554608594,1.0273456523524538
CATE_m0_grf,7.232173562919587,0.8279431303823065
CATE_m1_grf,-8.490595597154678,0.9457654584792922
CATE_m0,8.906631071108368,0.9380239466491131
CATE_m1,-8.523252282864828,1.0756770249519296
CATE_m0_grf,8.872917607931134,0.8532518032230136
CATE_m1_grf,-8.646395405797119,1.0812058722973057
CATE_m0,7.115483497521281,0.8957672409045976
CATE_m1,-5.895614526012481,1.0380576642981336
CATE_m0_grf,7.239415109049904,0.8638891536503857
CATE_m1_grf,-6.365890487587187,1.0002037733425908
CATE_m0,7.450053647436613,0.9113464732100965
CATE_m1,-6.320696883120421,1.0421673748215117
CATE_m0_grf,7.521682441596194,0.8427702306377085
CATE_m1_grf,-6.601057924725425,1.0568315029456783
CATE_m0,7.851873264537021,0.8507126014853319
CATE_m1,-7.024815587004904,1.0452903441854537
CATE_m0_grf,8.074148128146582,0.7706947707901345
CATE_m1_grf,-7.254520184347958,1.0563240067319004
CATE_m0,9.095424933629303,0.8980059471342158
CATE_m1,-7.18533165980509,1.0532681203309222
CATE_m0_grf,8.851745530981388,0.8626141487564417
CATE_m1_grf,-7.396563786853265,1.0171387252844435
CATE_m0,7.110518790177564,0.9408169539746377
CATE_m1,-7.322600796348342,1.0229860587096802
CATE_m0_grf,7.299100614382218,0.823065401974559
CATE_m1_grf,-7.431020694748347,1.0188309859678786
CATE_m0,8.411499371304446,0.8755747334948543
CATE_m1,-7.908983080615757,1.0349660000377727
CATE_m0_grf,8.305901216683228,0.8928506667373771
CATE_m1_grf,-8.341435524765359,0.9575508377167514
CATE_m0,6.7303988287449785,0.8751577878444138
CATE_m1,-6.991864939601915,1.0328019124973018
CATE_m0_grf,6.021318276769182,0.8154104002042893
CATE_m1_grf,-6.718219530447272,1.049283811257574
CATE_m0,8.410825118475278,0.8942505110109336
CATE_m1,-6.240051001278889,1.0511848496759595
CATE_m0_grf,8.345955140160465,0.8364957086524366
CATE_m1_grf,-6.683996754663624,0.9953499002896044
CATE_m0,8.774555183869928,0.8243209379231856
CATE_m1,-7.508929713859594,0.9821644470972521
CATE_m0_grf,9.266824216207342,0.7837714104098364
CATE_m1_grf,-8.052137264324912,0.9054075973007175
CATE_m0,7.15315905966625,0.8760121141253852
CATE_m1,-7.173179570874027,1.0248767600737634
CATE_m0_grf,7.295010062057238,0.7903216190489473
CATE_m1_grf,-7.337607264662942,1.051693731495257
CATE_m0,9.285978256336493,0.9091113099665176
CATE_m1,-6.4929377586738894,1.0409340147817319
CATE_m0_grf,9.467244274047685,0.8167452366582784
CATE_m1_grf,-6.399734462159093,1.0905981797818898
CATE_m0,8.627607601415022,0.8998734875489336
CATE_m1,-8.234119732038092,1.0481926160099977
CATE_m0_grf,8.660662512954502,0.8204297004874905
CATE_m1_grf,-8.658812383015118,1.0414883670763024
CATE_m0,8.128921489987576,0.9383630453603193
CATE_m1,-7.89408114384144,1.0740431719275114
CATE_m0_grf,8.259875305917326,0.8248995796727182
CATE_m1_grf,-7.989861292484183,1.1125167344110147
CATE_m0,7.614960397204152,0.9081611134755613
CATE_m1,-7.3453317043974735,1.0658019551474807
CATE_m0_grf,7.5124849927376705,0.8256979803950799
CATE_m1_grf,-7.216752837596371,1.094420176239924
CATE_m0,7.828471926826895,0.891832911898464
CATE_m1,-8.94704312825114,1.0179384823484374
CATE_m0_grf,7.918035678220452,0.8137155875361803
CATE_m1_grf,-8.750147472002874,1.058685233033801
CATE_m0,7.613878245071055,0.8765016405088257
CATE_m1,-8.008383960173756,1.0522257368136152
CATE_m0_grf,7.54903347134669,0.8125969840838473
CATE_m1_grf,-7.4243632932819175,0.9976007263060661
CATE_m0,7.399941932275082,0.9222128395871174
CATE_m1,-6.815570911057588,1.0370167584375078
CATE_m0_grf,7.5930003385358535,0.8361136305148588
CATE_m1_grf,-6.964889850200015,1.0973512629651023
CATE_m0,6.605672544630029,0.9263008830179446
CATE_m1,-6.921438443109136,1.0284771218414406
CATE_m0_grf,6.814331880667303,0.8543518592335512
CATE_m1_grf,-6.895579484816828,1.0446773597555183
CATE_m0,5.324990099998324,0.8695974983713867
CATE_m1,-5.164704275551525,1.013885571039799
CATE_m0_grf,5.292894781151113,0.8196585779307393
CATE_m1_grf,-4.870527263407429,0.963778931562956
CATE_m0,7.639550859214681,0.9165674454060577
CATE_m1,-6.589041580335436,1.104008542189286
CATE_m0_grf,7.21868698323664,0.8266251639680572
CATE_m1_grf,-6.730183727157728,1.0382831186661963
CATE_m0,7.778949314066218,0.8981398528574017
CATE_m1,-7.2260811088948715,1.0578050066768927
CATE_m0_grf,7.982249390550369,0.834605264868763
CATE_m1_grf,-7.246900218149714,1.0946427075610965
CATE_m0,7.657907272927389,0.8415395929123539
CATE_m1,-5.369506251577022,0.9984733571729129
CATE_m0_grf,7.68825640603666,0.7745894471036705
CATE_m1_grf,-5.240698954701968,1.0375646115271606
CATE_m0,7.300541947194416,0.9003557605954693
CATE_m1,-8.160147095730698,1.0024704168093868
CATE_m0_grf,6.847074530074496,0.8452384048584236
CATE_m1_grf,-7.869627725065235,1.0274396190670292
CATE_m0,6.531367052125072,0.9044890032240572
CATE_m1,-8.704026411083756,1.0268228949071896
CATE_m0_grf,6.5212764898541895,0.8022720572207086
CATE_m1_grf,-8.63081761952951,1.0563238521968017
CATE_m0,6.559248482264478,0.8646818058490479
CATE_m1,-7.854075320653661,0.9919405366783739
CATE_m0_grf,6.431686012505077,0.8246466811785697
CATE_m1_grf,-7.784534930982234,0.9689362240678245
CATE_m0,6.551223461036108,0.9397808845966422
CATE_m1,-8.122626942030742,1.1061053418193274
CATE_m0_grf,6.468397726236046,0.9054152341256375
CATE_m1_grf,-8.116348096480587,1.0992887261388804
CATE_m0,7.8072316445046175,0.9283029662126195
CATE_m1,-7.697406191195799,1.0478194387857163
CATE_m0_grf,7.9562851107066885,0.8332284944578986
CATE_m1_grf,-7.943976586345582,1.1069858932579166
CATE_m0,6.481196065417152,0.8948624813027795
CATE_m1,-6.6255261624573665,1.0352406179822724
CATE_m0_grf,6.628196589475609,0.8667693594837204
CATE_m1_grf,-6.725524613403526,1.0242694206388963
CATE_m0,8.419228403132628,0.9222701524781143
CATE_m1,-6.7494593970198,1.01778648490551
CATE_m0_grf,8.84972643864183,0.7694899012904783
CATE_m1_grf,-7.032736319438708,1.0175260528865606
CATE_m0,6.78138252497426,0.9331007939326071
CATE_m1,-6.871110856677129,1.0341411631584363
CATE_m0_grf,7.189679290809111,0.818204275960137
CATE_m1_grf,-7.333028641307785,1.0059960213365686
CATE_m0,6.752922978364244,0.8992083360558536
CATE_m1,-7.867548507140957,1.0739156791803868
CATE_m0_grf,6.433931005975116,0.8187041147359256
CATE_m1_grf,-7.61526627061791,1.0615177074821194
CATE_m0,7.17868397705375,0.9079575749336767
CATE_m1,-7.823487197967057,1.0428202579121515
CATE_m0_grf,7.1888167329306,0.8662318625393602
CATE_m1_grf,-8.436709783794631,1.0203080107190716
CATE_m0,6.788908651254511,0.8916852839325555
CATE_m1,-7.45843116845332,1.0477570582724416
CATE_m0_grf,6.935080379916422,0.8623879775661936
CATE_m1_grf,-7.545621914880528,1.0091889984829916
CATE_m0,6.419142082502635,0.8836351187956202
CATE_m1,-8.773619130497107,1.0742276575512206
CATE_m0_grf,6.181875479377519,0.8417797221445991
CATE_m1_grf,-8.489063072411156,1.0444689908033182
CATE_m0,5.794866455123477,0.8775625205190185
CATE_m1,-7.835385528064277,1.0125034176972159
CATE_m0_grf,6.215469999213396,0.8286055336180691
CATE_m1_grf,-8.030193299978539,0.9758461068654897
CATE_m0,7.2559662639238605,0.9410881475811426
CATE_m1,-6.750074452090794,1.053711459994578
CATE_m0_grf,7.3150553064816926,0.874350105589429
CATE_m1_grf,-7.134817085713874,1.0252570328231727
CATE_m0,8.63750922461859,0.8949083265445885
CATE_m1,-8.748376486618348,0.9723172052291792
CATE_m0_grf,8.466866148692697,0.8928700508171142
CATE_m1_grf,-8.827254033454967,0.9751887042803496
CATE_m0,6.050371065292293,0.8937078690035355
CATE_m1,-7.471743085688891,1.039180232950155
CATE_m0_grf,5.785575439727913,0.8609142391360829
CATE_m1_grf,-7.342014326698963,1.0667154307673532
CATE_m0,6.432913488711763,0.8497896792657648
CATE_m1,-7.224790488754063,1.0355494670835037
CATE_m0_grf,6.486430720391666,0.8158749809023303
CATE_m1_grf,-7.583626808136711,0.9384088180393267
CATE_m0,7.131391269865629,0.8981471707592482
CATE_m1,-8.593702905604975,1.0249359476880564
CATE_m0_grf,7.440984137894453,0.8608976044968195
CATE_m1_grf,-8.589018662727112,1.0063889285899374
CATE_m0,8.719735251261055,0.8391308268043268
CATE_m1,-7.523364424762347,0.9966542291887385
CATE_m0_grf,8.94991800397646,0.776316436754647
CATE_m1_grf,-7.745870966557974,1.0170390802653009
CATE_m0,6.031867295170303,0.8761921075786883
CATE_m1,-6.894496973120421,1.0243990353102166
CATE_m0_grf,6.50843093309919,0.8491131615732986
CATE_m1_grf,-7.046392713123553,1.025716048351713
CATE_m0,6.473087281120611,0.8861252923551226
CATE_m1,-8.489911007163673,0.9930484899213907
CATE_m0_grf,6.532903814125576,0.764281652632923
CATE_m1_grf,-8.24581063768612,1.0434964679135028
CATE_m0,6.914585710407018,0.8960234799517538
CATE_m1,-6.608993394163526,1.042155962248837
CATE_m0_grf,7.225602235062418,0.8161585577344738
CATE_m1_grf,-7.012677273621091,1.030483487128136
CATE_m0,6.913472470847362,0.9163185701629538
CATE_m1,-7.268672822533617,1.027829220350551
CATE_m0_grf,6.902360880060934,0.8420011975038391
CATE_m1_grf,-7.5458723842638715,1.0138650325895835
CATE_m0,6.490091544256329,0.9337195101297792
CATE_m1,-6.56271153359389,1.1094358920747385
CATE_m0_grf,6.546395523858941,0.8365151815203323
CATE_m1_grf,-6.8840217924236535,1.1059985023454093
CATE_m0,6.600657008582232,0.8992747028864542
CATE_m1,-7.063871494584536,1.0098998996481166
CATE_m0_grf,6.876778700715106,0.8149213846431099
CATE_m1_grf,-7.302035802749608,0.9691855151003939
CATE_m0,6.923532356080117,0.9044463154874833
CATE_m1,-6.794729855801552,1.0267015965375113
CATE_m0_grf,7.105413910162715,0.8736349257376356
CATE_m1_grf,-6.641639734861348,0.9948394758065002
CATE_m0,8.1462849674134,0.9302681404555593
CATE_m1,-8.134429433343119,1.0916333405006937
CATE_m0_grf,8.222711920415149,0.9047044758469397
CATE_m1_grf,-8.147556049987209,1.056565054577932
CATE_m0,6.30461001557509,0.9527056564761007
CATE_m1,-7.636174000994425,1.0638299286385986
CATE_m0_grf,6.471327588046802,0.8526594075478414
CATE_m1_grf,-7.2968355439126285,1.1250928808689005
CATE_m0,7.7317579059859245,0.9181253592963163
CATE_m1,-8.488041231048603,1.0377329970093658
CATE_m0_grf,7.84571567396302,0.8556350104021456
CATE_m1_grf,-8.488333516469062,0.9578909992354848
CATE_m0,6.886689423522639,0.8909516465234026
CATE_m1,-7.404048253833602,1.0259143483390805
CATE_m0_grf,6.791812040842949,0.8231781194451704
CATE_m1_grf,-7.311740150195238,1.0589307630422693
CATE_m0,7.580878876228649,0.9048262999743937
CATE_m1,-6.749814021211144,1.0280340270082213
CATE_m0_grf,7.715086664469521,0.8940264958927971
CATE_m1_grf,-6.447297238806386,1.0080942413089304
CATE_m0,7.1806045104875,0.920476793759822
CATE_m1,-5.208367294735831,1.0041224657397285
CATE_m0_grf,7.162548141830886,0.8174392806098677
CATE_m1_grf,-5.6852597739456305,0.9955144061673493
CATE_m0,7.536707361583187,0.8933593786672804
CATE_m1,-9.25676996294768,1.0419768490848167
CATE_m0_grf,7.455930135608379,0.8317848614696036
CATE_m1_grf,-9.151091511849996,1.0446013454485474
CATE_m0,6.525729525009105,0.858261895258302
CATE_m1,-9.095825084907636,1.0360310220298024
CATE_m0_grf,6.601497794700127,0.8528956246494264
CATE_m1_grf,-9.047704458462892,0.9514257590220637
CATE_m0,7.180339136024119,0.9209049958938399
CATE_m1,-7.579569545902195,1.091028785739034
CATE_m0_grf,7.345575914008687,0.8881116261508163
CATE_m1_grf,-7.270612210172216,1.0304797950829947
CATE_m0,6.723398214885951,0.9455410670963914
CATE_m1,-7.42736915920633,1.093277328889837
CATE_m0_grf,6.663891561280051,0.8440041042899816
CATE_m1_grf,-7.382389770842241,1.1541103041986562
CATE_m0,6.80286149371669,0.8572775025978702
CATE_m1,-6.947217141532261,1.013186686225546
